projectId,impact_category,process_name,kpi_name,actual,bp_lower_bound,bp_upper_bound,bp_range_display,unit,higher_is_better,importance_weight,score,phase wt,process wt,KPI wt,realized_value,unrealized_value,process_level_unrealized_value,phase_level_unrealized_value
P-NE-047,WC Insurance,designReview,photos usage,0.275,0.5,1.5,> 50%, count,TRUE,4,55,0.2,0.3,0.2,11,9,2.7,0.54
P-NE-047,WC Insurance,designReview,specifications usage,0.756,0.9,1,> 90%,%,TRUE,6,84,0.2,0.3,0.15,12.6,2.4,0.72,0.144
P-NE-047,WC Insurance,financialSetup,budget to bid variance,0.017,0,0.05,< 5%,%,FALSE,9,66,0.2,0.1,0.25,16.5,8.5,0.85,0.17
P-NE-047,WC Insurance,financialSetup,contingency adequacy,0.081,0.1,0.15,> 10%,%,TRUE,7,81,0.2,0.1,0.15,12.15,2.85,0.285,0.057
P-NE-047,WC Insurance,financialSetup,days until sub contracts executed,17.7,0.15,21,< 15 days, days,FALSE,8,55,0.2,0.1,0.2,11,9,0.9,0.18
P-NE-047,WC Insurance,financialSetup,prime contract to budget variance,0.2,0,0.25,> 25%,%,FALSE,10,80,0.2,0.1,0.4,32,8,0.8,0.16
P-NE-047,WC Insurance,subcontractorPlanning,equipment cost variance,0.108,0,0.05,< 5%,%,FALSE,5,42,0.2,0.4,0.05,2.1,2.9,1.16,0.232
P-NE-047,WC Insurance,subcontractorPlanning,gantt chart completion rate,0.532,0.95,1,> 95%,%,TRUE,8,56,0.2,0.4,0.35,19.6,15.4,6.16,1.232
P-NE-047,WC Insurance,subcontractorPlanning,labor cost variance,0.099,0,0.05,< 5%,%,FALSE,10,51,0.2,0.4,0.2,10.2,9.8,3.92,0.784
P-NE-047,WC Insurance,subcontractorPlanning,materials cost variance,0.079,0,0.05,< 5%,%,FALSE,10,71,0.2,0.4,0.1,7.1,2.9,1.16,0.232
P-NE-047,WC Insurance,subcontractorPlanning,schedule to bid variance,0.106,0,0.05,< 5%,%,FALSE,9,44,0.2,0.4,0.3,13.2,16.8,6.72,1.344
P-SE-048,BR Insurance,compliance,avg insurance acquired cycle,8.47,7,14,< 7 days, days,FALSE,7,79,0.25,0.2,0.1,7.9,2.1,0.42,0.105
P-SE-048,BR Insurance,compliance,avg permit approval cycle,10.4,20,30,< 20 days, days,FALSE,7,98,0.25,0.2,0.45,44.1,0.9,0.18,0.045
P-SE-048,BR Insurance,compliance,avg sub COI received time,6.1,5,10,< 5 days, days,FALSE,6,78,0.25,0.2,0.15,11.7,3.3,0.66,0.165
P-SE-048,BR Insurance,compliance,permit submission timeliness,0.9215,0.95,1,> 95%, days,TRUE,8,97,0.25,0.2,0.3,29.1,0.9,0.18,0.045
P-SE-048,BR Insurance,designReview,clash detection rate,0.648,0.9,1,> 90%,%,TRUE,9,72,0.25,0.35,0.3,21.6,8.4,2.94,0.735
P-SE-048,BR Insurance,designReview,drawings usage,0.774,0.9,1,> 90%,%,TRUE,6,86,0.25,0.35,0.35,30.1,4.9,1.715,0.42875
P-SE-048,BR Insurance,designReview,photos usage,0.355,0.5,1.5,> 50%, count,TRUE,4,71,0.25,0.35,0.15,10.65,4.35,1.5225,0.380625
P-SE-048,BR Insurance,designReview,specifications usage,0.594,0.9,1,> 90%,%,TRUE,6,66,0.25,0.35,0.2,13.2,6.8,2.38,0.595
P-SE-048,BR Insurance,financialSetup,budget to bid variance,0.0065,0,0.05,< 5%,%,FALSE,9,87,0.25,0.15,0.25,21.75,3.25,0.4875,0.121875
P-SE-048,BR Insurance,financialSetup,contingency adequacy,0.098,0.1,0.15,> 10%,%,TRUE,7,98,0.25,0.15,0.15,14.7,0.3,0.045,0.01125
P-SE-048,BR Insurance,financialSetup,days until sub contracts executed,16.02,0.15,21,< 15 days, days,FALSE,8,83,0.25,0.15,0.2,16.6,3.4,0.51,0.1275
P-SE-048,BR Insurance,financialSetup,prime contract to budget variance,0.18,0,0.25,> 25%,%,FALSE,10,72,0.25,0.15,0.4,28.8,11.2,1.68,0.42
P-SE-048,BR Insurance,subcontractorPlanning,equipment cost variance,0.058,0,0.05,< 5%,%,FALSE,5,92,0.25,0.3,0.05,4.6,0.4,0.12,0.03
P-SE-048,BR Insurance,subcontractorPlanning,gantt chart completion rate,0.855,0.95,1,> 95%,%,TRUE,8,90,0.25,0.3,0.4,36,4,1.2,0.3
P-SE-048,BR Insurance,subcontractorPlanning,labor cost variance,0.061,0,0.05,< 5%,%,FALSE,10,89,0.25,0.3,0.15,13.35,1.65,0.495,0.12375
P-SE-048,BR Insurance,subcontractorPlanning,materials cost variance,0.056,0,0.05,< 5%,%,FALSE,10,94,0.25,0.3,0.1,9.4,0.6,0.18,0.045
P-SE-048,BR Insurance,subcontractorPlanning,schedule to bid variance,0.078,0,0.05,< 5%,%,FALSE,9,72,0.25,0.3,0.3,21.6,8.4,2.52,0.63
P-SE-048,CA Insurance,compliance,avg insurance acquired cycle,7.56,7,14,< 7 days, days,FALSE,7,92,0.2,0.3,0.1,9.2,0.8,0.24,0.048
P-SE-048,CA Insurance,compliance,avg permit approval cycle,11.8,20,30,< 20 days, days,FALSE,7,91,0.2,0.3,0.5,45.5,4.5,1.35,0.27
P-SE-048,CA Insurance,compliance,avg sub COI received time,6.3,5,10,< 5 days, days,FALSE,6,74,0.2,0.3,0.15,11.1,3.9,1.17,0.234
P-SE-048,CA Insurance,compliance,permit submission timeliness,0.8835,0.95,1,> 95%, days,TRUE,8,93,0.2,0.3,0.25,23.25,1.75,0.525,0.105
P-SE-048,CA Insurance,designReview,clash detection rate,0.576,0.9,1,> 90%,%,TRUE,9,64,0.2,0.4,0.15,9.6,5.4,2.16,0.432
P-SE-048,CA Insurance,designReview,drawings usage,0.684,0.9,1,> 90%,%,TRUE,6,76,0.2,0.4,0.15,11.4,3.6,1.44,0.288
P-SE-048,CA Insurance,designReview,photos usage,0.285,0.5,1.5,> 50%, count,TRUE,4,57,0.2,0.4,0.55,31.35,23.65,9.46,1.892
P-SE-048,CA Insurance,designReview,specifications usage,0.801,0.9,1,> 90%,%,TRUE,6,89,0.2,0.4,0.15,13.35,1.65,0.66,0.132
P-SE-048,CA Insurance,financialSetup,budget to bid variance,0.0145,0,0.05,< 5%,%,FALSE,9,71,0.2,0.1,0.25,17.75,7.25,0.725,0.145
P-SE-048,CA Insurance,financialSetup,contingency adequacy,0.087,0.1,0.15,> 10%,%,TRUE,7,87,0.2,0.1,0.1,8.7,1.3,0.13,0.026
P-SE-048,CA Insurance,financialSetup,days until sub contracts executed,17.04,0.15,21,< 15 days, days,FALSE,8,66,0.2,0.1,0.2,13.2,6.8,0.68,0.136
P-SE-048,CA Insurance,financialSetup,prime contract to budget variance,0.1625,0,0.25,> 25%,%,FALSE,10,65,0.2,0.1,0.45,29.25,15.75,1.575,0.315
P-SE-048,CA Insurance,subcontractorPlanning,equipment cost variance,0.069,0,0.05,< 5%,%,FALSE,5,81,0.2,0.2,0.05,4.05,0.95,0.19,0.038
P-SE-048,CA Insurance,subcontractorPlanning,gantt chart completion rate,0.779,0.95,1,> 95%,%,TRUE,8,82,0.2,0.2,0.2,16.4,3.6,0.72,0.144
P-SE-048,CA Insurance,subcontractorPlanning,labor cost variance,0.081,0,0.05,< 5%,%,FALSE,10,69,0.2,0.2,0.25,17.25,7.75,1.55,0.31
P-SE-048,CA Insurance,subcontractorPlanning,materials cost variance,0.087,0,0.05,< 5%,%,FALSE,10,63,0.2,0.2,0.1,6.3,3.7,0.74,0.148
P-SE-048,CA Insurance,subcontractorPlanning,schedule to bid variance,0.082,0,0.05,< 5%,%,FALSE,9,68,0.2,0.2,0.4,27.2,12.8,2.56,0.512
P-SE-048,Cost,compliance,avg insurance acquired cycle,9.03,7,14,< 7 days, days,FALSE,7,71,0.25,0.15,0.1,7.1,2.9,0.435,0.10875
P-SE-048,Cost,compliance,avg permit approval cycle,15.8,20,30,< 20 days, days,FALSE,7,71,0.25,0.15,0.4,28.4,11.6,1.74,0.435
P-SE-048,Cost,compliance,avg sub COI received time,6.5,5,10,< 5 days, days,FALSE,6,70,0.25,0.15,0.2,14,6,0.9,0.225
P-SE-048,Cost,compliance,permit submission timeliness,0.5985,0.95,1,> 95%, days,TRUE,8,63,0.25,0.15,0.3,18.9,11.1,1.665,0.41625
P-SE-048,Cost,designReview,clash detection rate,0.828,0.9,1,> 90%,%,TRUE,9,92,0.25,0.3,0.5,46,4,1.2,0.3
P-SE-048,Cost,designReview,drawings usage,0.801,0.9,1,> 90%,%,TRUE,6,89,0.25,0.3,0.2,17.8,2.2,0.66,0.165
P-SE-048,Cost,designReview,photos usage,0.49,0.5,1.5,> 50%, count,TRUE,4,98,0.25,0.3,0.1,9.8,0.2,0.06,0.015
P-SE-048,Cost,designReview,specifications usage,0.783,0.9,1,> 90%,%,TRUE,6,87,0.25,0.3,0.2,17.4,2.6,0.78,0.195
P-SE-048,Cost,financialSetup,budget to bid variance,0.002,0,0.05,< 5%,%,FALSE,9,96,0.25,0.2,0.15,14.4,0.6,0.12,0.03
P-SE-048,Cost,financialSetup,contingency adequacy,0.086,0.1,0.15,> 10%,%,TRUE,7,86,0.25,0.2,0.4,34.4,5.6,1.12,0.28
P-SE-048,Cost,financialSetup,days until sub contracts executed,15.84,0.15,21,< 15 days, days,FALSE,8,86,0.25,0.2,0.2,17.2,2.8,0.56,0.14
P-SE-048,Cost,financialSetup,prime contract to budget variance,0.1975,0,0.25,> 25%,%,FALSE,10,79,0.25,0.2,0.25,19.75,5.25,1.05,0.2625
P-SE-048,Cost,subcontractorPlanning,equipment cost variance,0.078,0,0.05,< 5%,%,FALSE,5,72,0.25,0.35,0.05,3.6,1.4,0.49,0.1225
P-SE-048,Cost,subcontractorPlanning,gantt chart completion rate,0.9025,0.95,1,> 95%,%,TRUE,8,95,0.25,0.35,0.15,14.25,0.75,0.2625,0.065625
P-SE-048,Cost,subcontractorPlanning,labor cost variance,0.058,0,0.05,< 5%,%,FALSE,10,92,0.25,0.35,0.35,32.2,2.8,0.98,0.245
P-SE-048,Cost,subcontractorPlanning,materials cost variance,0.074,0,0.05,< 5%,%,FALSE,10,76,0.25,0.35,0.2,15.2,4.8,1.68,0.42
P-SE-048,Cost,subcontractorPlanning,schedule to bid variance,0.083,0,0.05,< 5%,%,FALSE,9,67,0.25,0.35,0.25,16.75,8.25,2.8875,0.721875
P-SE-048,GL Insurance,compliance,avg insurance acquired cycle,8.54,7,14,< 7 days, days,FALSE,7,78,0.25,0.2,0.1,7.8,2.2,0.44,0.11
P-SE-048,GL Insurance,compliance,avg permit approval cycle,13,20,30,< 20 days, days,FALSE,7,85,0.25,0.2,0.25,21.25,3.75,0.75,0.1875
P-SE-048,GL Insurance,compliance,avg sub COI received time,5.25,5,10,< 5 days, days,FALSE,6,95,0.25,0.2,0.5,47.5,2.5,0.5,0.125
P-SE-048,GL Insurance,compliance,permit submission timeliness,0.8265,0.95,1,> 95%, days,TRUE,8,87,0.25,0.2,0.15,13.05,1.95,0.39,0.0975
P-SE-048,GL Insurance,designReview,clash detection rate,0.747,0.9,1,> 90%,%,TRUE,9,83,0.25,0.3,0.25,20.75,4.25,1.275,0.31875
P-SE-048,GL Insurance,designReview,drawings usage,0.774,0.9,1,> 90%,%,TRUE,6,86,0.25,0.3,0.3,25.8,4.2,1.26,0.315
P-SE-048,GL Insurance,designReview,photos usage,0.475,0.5,1.5,> 50%, count,TRUE,4,95,0.25,0.3,0.15,14.25,0.75,0.225,0.05625
P-SE-048,GL Insurance,designReview,specifications usage,0.729,0.9,1,> 90%,%,TRUE,6,81,0.25,0.3,0.3,24.3,5.7,1.71,0.4275
P-SE-048,GL Insurance,financialSetup,budget to bid variance,0.0075,0,0.05,< 5%,%,FALSE,9,85,0.25,0.15,0.25,21.25,3.75,0.5625,0.140625
P-SE-048,GL Insurance,financialSetup,contingency adequacy,0.093,0.1,0.15,> 10%,%,TRUE,7,93,0.25,0.15,0.2,18.6,1.4,0.21,0.0525
P-SE-048,GL Insurance,financialSetup,days until sub contracts executed,15.36,0.15,21,< 15 days, days,FALSE,8,94,0.25,0.15,0.15,14.1,0.9,0.135,0.03375
P-SE-048,GL Insurance,financialSetup,prime contract to budget variance,0.22,0,0.25,> 25%,%,FALSE,10,88,0.25,0.15,0.4,35.2,4.8,0.72,0.18
P-SE-048,GL Insurance,subcontractorPlanning,equipment cost variance,0.088,0,0.05,< 5%,%,FALSE,5,62,0.25,0.35,0.05,3.1,1.9,0.665,0.16625
P-SE-048,GL Insurance,subcontractorPlanning,gantt chart completion rate,0.551,0.95,1,> 95%,%,TRUE,8,58,0.25,0.35,0.15,8.7,6.3,2.205,0.55125
P-SE-048,GL Insurance,subcontractorPlanning,labor cost variance,0.071,0,0.05,< 5%,%,FALSE,10,79,0.25,0.35,0.35,27.65,7.35,2.5725,0.643125
P-SE-048,GL Insurance,subcontractorPlanning,materials cost variance,0.06,0,0.05,< 5%,%,FALSE,10,90,0.25,0.35,0.2,18,2,0.7,0.175
P-SE-048,GL Insurance,subcontractorPlanning,schedule to bid variance,0.08,0,0.05,< 5%,%,FALSE,9,70,0.25,0.35,0.25,17.5,7.5,2.625,0.65625
P-SE-048,Safety,compliance,avg insurance acquired cycle,10.01,7,14,< 7 days, days,FALSE,7,57,0.25,0.2,0.1,5.7,4.3,0.86,0.215
P-SE-048,Safety,compliance,avg permit approval cycle,11.8,20,30,< 20 days, days,FALSE,7,91,0.25,0.2,0.25,22.75,2.25,0.45,0.1125
P-SE-048,Safety,compliance,avg sub COI received time,6.75,5,10,< 5 days, days,FALSE,6,65,0.25,0.2,0.45,29.25,15.75,3.15,0.7875
P-SE-048,Safety,compliance,permit submission timeliness,0.874,0.95,1,> 95%, days,TRUE,8,92,0.25,0.2,0.2,18.4,1.6,0.32,0.08
P-SE-048,Safety,designReview,clash detection rate,0.468,0.9,1,> 90%,%,TRUE,9,52,0.25,0.3,0.35,18.2,16.8,5.04,1.26
P-SE-048,Safety,designReview,drawings usage,0.711,0.9,1,> 90%,%,TRUE,6,79,0.25,0.3,0.3,23.7,6.3,1.89,0.4725
P-SE-048,Safety,designReview,photos usage,0.255,0.5,1.5,> 50%, count,TRUE,4,51,0.25,0.3,0.15,7.65,7.35,2.205,0.55125
P-SE-048,Safety,designReview,specifications usage,0.486,0.9,1,> 90%,%,TRUE,6,54,0.25,0.3,0.2,10.8,9.2,2.76,0.69
P-SE-048,Safety,financialSetup,budget to bid variance,0.007,0,0.05,< 5%,%,FALSE,9,86,0.25,0.1,0.25,21.5,3.5,0.35,0.0875
P-SE-048,Safety,financialSetup,contingency adequacy,0.095,0.1,0.15,> 10%,%,TRUE,7,95,0.25,0.1,0.15,14.25,0.75,0.075,0.01875
P-SE-048,Safety,financialSetup,days until sub contracts executed,16.2,0.15,21,< 15 days, days,FALSE,8,80,0.25,0.1,0.2,16,4,0.4,0.1
P-SE-048,Safety,financialSetup,prime contract to budget variance,0.1825,0,0.25,> 25%,%,FALSE,10,73,0.25,0.1,0.4,29.2,10.8,1.08,0.27
P-SE-048,Safety,subcontractorPlanning,equipment cost variance,0.072,0,0.05,< 5%,%,FALSE,5,78,0.25,0.4,0.05,3.9,1.1,0.44,0.11
P-SE-048,Safety,subcontractorPlanning,gantt chart completion rate,0.475,0.95,1,> 95%,%,TRUE,8,50,0.25,0.4,0.35,17.5,17.5,7,1.75
P-SE-048,Safety,subcontractorPlanning,labor cost variance,0.072,0,0.05,< 5%,%,FALSE,10,78,0.25,0.4,0.2,15.6,4.4,1.76,0.44
P-SE-048,Safety,subcontractorPlanning,materials cost variance,0.105,0,0.05,< 5%,%,FALSE,10,45,0.25,0.4,0.1,4.5,5.5,2.2,0.55
P-SE-048,Safety,subcontractorPlanning,schedule to bid variance,0.068,0,0.05,< 5%,%,FALSE,9,82,0.25,0.4,0.3,24.6,5.4,2.16,0.54
P-SE-048,Schedule,compliance,avg insurance acquired cycle,9.87,7,14,< 7 days, days,FALSE,7,59,0.4,0.35,0.1,5.9,4.1,1.435,0.574
P-SE-048,Schedule,compliance,avg permit approval cycle,15.2,20,30,< 20 days, days,FALSE,7,74,0.4,0.35,0.4,29.6,10.4,3.64,1.456
P-SE-048,Schedule,compliance,avg sub COI received time,6.35,5,10,< 5 days, days,FALSE,6,73,0.4,0.35,0.2,14.6,5.4,1.89,0.756
P-SE-048,Schedule,compliance,permit submission timeliness,0.475,0.95,1,> 95%, days,TRUE,8,50,0.4,0.35,0.3,15,15,5.25,2.1
P-SE-048,Schedule,designReview,clash detection rate,0.9,0.9,1,> 90%,%,TRUE,9,100,0.4,0.3,0.5,50,0,0,0
P-SE-048,Schedule,designReview,drawings usage,0.882,0.9,1,> 90%,%,TRUE,6,98,0.4,0.3,0.25,24.5,0.5,0.15,0.06
P-SE-048,Schedule,designReview,photos usage,0.375,0.5,1.5,> 50%, count,TRUE,4,75,0.4,0.3,0.1,7.5,2.5,0.75,0.3
P-SE-048,Schedule,designReview,specifications usage,0.801,0.9,1,> 90%,%,TRUE,6,89,0.4,0.3,0.15,13.35,1.65,0.495,0.198
P-SE-048,Schedule,financialSetup,budget to bid variance,0.022,0,0.05,< 5%,%,FALSE,9,56,0.4,0.1,0.2,11.2,8.8,0.88,0.352
P-SE-048,Schedule,financialSetup,contingency adequacy,0.082,0.1,0.15,> 10%,%,TRUE,7,82,0.4,0.1,0.3,24.6,5.4,0.54,0.216
P-SE-048,Schedule,financialSetup,days until sub contracts executed,16.14,0.15,21,< 15 days, days,FALSE,8,81,0.4,0.1,0.4,32.4,7.6,0.76,0.304
P-SE-048,Schedule,financialSetup,prime contract to budget variance,0.155,0,0.25,> 25%,%,FALSE,10,62,0.4,0.1,0.1,6.2,3.8,0.38,0.152
P-SE-048,Schedule,subcontractorPlanning,equipment cost variance,0.057,0,0.05,< 5%,%,FALSE,5,93,0.4,0.25,0.05,4.65,0.35,0.0875,0.035
P-SE-048,Schedule,subcontractorPlanning,gantt chart completion rate,0.836,0.95,1,> 95%,%,TRUE,8,88,0.4,0.25,0.35,30.8,4.2,1.05,0.42
P-SE-048,Schedule,subcontractorPlanning,labor cost variance,0.064,0,0.05,< 5%,%,FALSE,10,86,0.4,0.25,0.2,17.2,2.8,0.7,0.28
P-SE-048,Schedule,subcontractorPlanning,materials cost variance,0.053,0,0.05,< 5%,%,FALSE,10,97,0.4,0.25,0.1,9.7,0.3,0.075,0.03
P-SE-048,Schedule,subcontractorPlanning,schedule to bid variance,0.069,0,0.05,< 5%,%,FALSE,9,81,0.4,0.25,0.3,24.3,5.7,1.425,0.57
P-SE-048,WC Insurance,compliance,avg insurance acquired cycle,8.19,7,14,< 7 days, days,FALSE,7,83,0.2,0.2,0.1,8.3,1.7,0.34,0.068
P-SE-048,WC Insurance,compliance,avg permit approval cycle,15.4,20,30,< 20 days, days,FALSE,7,73,0.2,0.2,0.25,18.25,6.75,1.35,0.27
P-SE-048,WC Insurance,compliance,avg sub COI received time,6.15,5,10,< 5 days, days,FALSE,6,77,0.2,0.2,0.45,34.65,10.35,2.07,0.414
P-SE-048,WC Insurance,compliance,permit submission timeliness,0.7315,0.95,1,> 95%, days,TRUE,8,77,0.2,0.2,0.2,15.4,4.6,0.92,0.184
P-SE-048,WC Insurance,designReview,clash detection rate,0.648,0.9,1,> 90%,%,TRUE,9,72,0.2,0.3,0.4,28.8,11.2,3.36,0.672
P-SE-048,WC Insurance,designReview,drawings usage,0.72,0.9,1,> 90%,%,TRUE,6,80,0.2,0.3,0.25,20,5,1.5,0.3
P-SE-048,WC Insurance,designReview,photos usage,0.345,0.5,1.5,> 50%, count,TRUE,4,69,0.2,0.3,0.2,13.8,6.2,1.86,0.372
P-SE-048,WC Insurance,designReview,specifications usage,0.792,0.9,1,> 90%,%,TRUE,6,88,0.2,0.3,0.15,13.2,1.8,0.54,0.108
P-SE-048,WC Insurance,financialSetup,budget to bid variance,0.0025,0,0.05,< 5%,%,FALSE,9,95,0.2,0.1,0.25,23.75,1.25,0.125,0.025
P-SE-048,WC Insurance,financialSetup,contingency adequacy,0.068,0.1,0.15,> 10%,%,TRUE,7,68,0.2,0.1,0.15,10.2,4.8,0.48,0.096
P-SE-048,WC Insurance,financialSetup,days until sub contracts executed,16.8,0.15,21,< 15 days, days,FALSE,8,70,0.2,0.1,0.2,14,6,0.6,0.12
P-SE-048,WC Insurance,financialSetup,prime contract to budget variance,0.225,0,0.25,> 25%,%,FALSE,10,90,0.2,0.1,0.4,36,4,0.4,0.08
P-SE-048,WC Insurance,subcontractorPlanning,equipment cost variance,0.091,0,0.05,< 5%,%,FALSE,5,59,0.2,0.4,0.05,2.95,2.05,0.82,0.164
P-SE-048,WC Insurance,subcontractorPlanning,gantt chart completion rate,0.7505,0.95,1,> 95%,%,TRUE,8,79,0.2,0.4,0.35,27.65,7.35,2.94,0.588
P-SE-048,WC Insurance,subcontractorPlanning,labor cost variance,0.076,0,0.05,< 5%,%,FALSE,10,74,0.2,0.4,0.2,14.8,5.2,2.08,0.416
P-SE-048,WC Insurance,subcontractorPlanning,materials cost variance,0.073,0,0.05,< 5%,%,FALSE,10,77,0.2,0.4,0.1,7.7,2.3,0.92,0.184
P-SE-048,WC Insurance,subcontractorPlanning,schedule to bid variance,0.087,0,0.05,< 5%,%,FALSE,9,63,0.2,0.4,0.3,18.9,11.1,4.44,0.888
P-MW-049,BR Insurance,compliance,avg insurance acquired cycle,7.7,7,14,< 7 days, days,FALSE,7,90,0.25,0.2,0.1,9,1,0.2,0.05
P-MW-049,BR Insurance,compliance,avg permit approval cycle,12.6,20,30,< 20 days, days,FALSE,7,87,0.25,0.2,0.45,39.15,5.85,1.17,0.2925
P-MW-049,BR Insurance,compliance,avg sub COI received time,5.35,5,10,< 5 days, days,FALSE,6,93,0.25,0.2,0.15,13.95,1.05,0.21,0.0525
P-MW-049,BR Insurance,compliance,permit submission timeliness,0.703,0.95,1,> 95%, days,TRUE,8,74,0.25,0.2,0.3,22.2,7.8,1.56,0.39
P-MW-049,BR Insurance,designReview,clash detection rate,0.603,0.9,1,> 90%,%,TRUE,9,67,0.25,0.35,0.3,20.1,9.9,3.465,0.86625
P-MW-049,BR Insurance,designReview,drawings usage,0.54,0.9,1,> 90%,%,TRUE,6,60,0.25,0.35,0.35,21,14,4.9,1.225
P-MW-049,BR Insurance,designReview,photos usage,0.285,0.5,1.5,> 50%, count,TRUE,4,57,0.25,0.35,0.15,8.55,6.45,2.2575,0.564375
P-MW-049,BR Insurance,designReview,specifications usage,0.459,0.9,1,> 90%,%,TRUE,6,51,0.25,0.35,0.2,10.2,9.8,3.43,0.8575
P-MW-049,BR Insurance,financialSetup,budget to bid variance,0.0155,0,0.05,< 5%,%,FALSE,9,69,0.25,0.15,0.25,17.25,7.75,1.1625,0.290625
P-MW-049,BR Insurance,financialSetup,contingency adequacy,0.068,0.1,0.15,> 10%,%,TRUE,7,68,0.25,0.15,0.15,10.2,4.8,0.72,0.18
P-MW-049,BR Insurance,financialSetup,days until sub contracts executed,17.1,0.15,21,< 15 days, days,FALSE,8,65,0.25,0.15,0.2,13,7,1.05,0.2625
P-MW-049,BR Insurance,financialSetup,prime contract to budget variance,0.17,0,0.25,> 25%,%,FALSE,10,68,0.25,0.15,0.4,27.2,12.8,1.92,0.48
P-MW-049,BR Insurance,subcontractorPlanning,equipment cost variance,0.101,0,0.05,< 5%,%,FALSE,5,49,0.25,0.3,0.05,2.45,2.55,0.765,0.19125
P-MW-049,BR Insurance,subcontractorPlanning,gantt chart completion rate,0.513,0.95,1,> 95%,%,TRUE,8,54,0.25,0.3,0.4,21.6,18.4,5.52,1.38
P-MW-049,BR Insurance,subcontractorPlanning,labor cost variance,0.101,0,0.05,< 5%,%,FALSE,10,49,0.25,0.3,0.15,7.35,7.65,2.295,0.57375
P-MW-049,BR Insurance,subcontractorPlanning,materials cost variance,0.092,0,0.05,< 5%,%,FALSE,10,58,0.25,0.3,0.1,5.8,4.2,1.26,0.315
P-MW-049,BR Insurance,subcontractorPlanning,schedule to bid variance,0.116,0,0.05,< 5%,%,FALSE,9,34,0.25,0.3,0.3,10.2,19.8,5.94,1.485
P-MW-049,CA Insurance,compliance,avg insurance acquired cycle,9.52,7,14,< 7 days, days,FALSE,7,64,0.2,0.3,0.1,6.4,3.6,1.08,0.216
P-MW-049,CA Insurance,compliance,avg permit approval cycle,19.6,20,30,< 20 days, days,FALSE,7,52,0.2,0.3,0.5,26,24,7.2,1.44
P-MW-049,CA Insurance,compliance,avg sub COI received time,8.25,5,10,< 5 days, days,FALSE,6,35,0.2,0.3,0.15,5.25,9.75,2.925,0.585
P-MW-049,CA Insurance,compliance,permit submission timeliness,0.5225,0.95,1,> 95%, days,TRUE,8,55,0.2,0.3,0.25,13.75,11.25,3.375,0.675
P-MW-049,CA Insurance,designReview,clash detection rate,0.639,0.9,1,> 90%,%,TRUE,9,71,0.2,0.4,0.15,10.65,4.35,1.74,0.348
P-MW-049,CA Insurance,designReview,drawings usage,0.531,0.9,1,> 90%,%,TRUE,6,59,0.2,0.4,0.15,8.85,6.15,2.46,0.492
P-MW-049,CA Insurance,designReview,photos usage,0.335,0.5,1.5,> 50%, count,TRUE,4,67,0.2,0.4,0.55,36.85,18.15,7.26,1.452
P-MW-049,CA Insurance,designReview,specifications usage,0.675,0.9,1,> 90%,%,TRUE,6,75,0.2,0.4,0.15,11.25,3.75,1.5,0.3
P-MW-049,CA Insurance,financialSetup,budget to bid variance,0.0205,0,0.05,< 5%,%,FALSE,9,59,0.2,0.1,0.25,14.75,10.25,1.025,0.205
P-MW-049,CA Insurance,financialSetup,contingency adequacy,0.07,0.1,0.15,> 10%,%,TRUE,7,70,0.2,0.1,0.1,7,3,0.3,0.06
P-MW-049,CA Insurance,financialSetup,days until sub contracts executed,18.72,0.15,21,< 15 days, days,FALSE,8,38,0.2,0.1,0.2,7.6,12.4,1.24,0.248
P-MW-049,CA Insurance,financialSetup,prime contract to budget variance,0.095,0,0.25,> 25%,%,FALSE,10,38,0.2,0.1,0.45,17.1,27.9,2.79,0.558
P-MW-049,CA Insurance,subcontractorPlanning,equipment cost variance,0.09,0,0.05,< 5%,%,FALSE,5,60,0.2,0.2,0.05,3,2,0.4,0.08
P-MW-049,CA Insurance,subcontractorPlanning,gantt chart completion rate,0.437,0.95,1,> 95%,%,TRUE,8,46,0.2,0.2,0.2,9.2,10.8,2.16,0.432
P-MW-049,CA Insurance,subcontractorPlanning,labor cost variance,0.099,0,0.05,< 5%,%,FALSE,10,51,0.2,0.2,0.25,12.75,12.25,2.45,0.49
P-MW-049,CA Insurance,subcontractorPlanning,materials cost variance,0.078,0,0.05,< 5%,%,FALSE,10,72,0.2,0.2,0.1,7.2,2.8,0.56,0.112
P-MW-049,CA Insurance,subcontractorPlanning,schedule to bid variance,0.111,0,0.05,< 5%,%,FALSE,9,39,0.2,0.2,0.4,15.6,24.4,4.88,0.976
P-MW-049,Cost,compliance,avg insurance acquired cycle,9.24,7,14,< 7 days, days,FALSE,7,68,0.25,0.15,0.1,6.8,3.2,0.48,0.12
P-MW-049,Cost,compliance,avg permit approval cycle,21,20,30,< 20 days, days,FALSE,7,45,0.25,0.15,0.4,18,22,3.3,0.825
P-MW-049,Cost,compliance,avg sub COI received time,7.15,5,10,< 5 days, days,FALSE,6,57,0.25,0.15,0.2,11.4,8.6,1.29,0.3225
P-MW-049,Cost,compliance,permit submission timeliness,0.5985,0.95,1,> 95%, days,TRUE,8,63,0.25,0.15,0.3,18.9,11.1,1.665,0.41625
P-MW-049,Cost,designReview,clash detection rate,0.63,0.9,1,> 90%,%,TRUE,9,70,0.25,0.3,0.5,35,15,4.5,1.125
P-MW-049,Cost,designReview,drawings usage,0.648,0.9,1,> 90%,%,TRUE,6,72,0.25,0.3,0.2,14.4,5.6,1.68,0.42
